household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
hh_with_children,percentiles_81_90,1985,127200.0,900.0,128000.0,200.0,29400.0,98800.0
hh_with_children,percentiles_81_90,1986,132800.0,1000.0,133800.0,200.0,30900.0,103100.0
hh_with_children,percentiles_81_90,1987,134900.0,900.0,135800.0,200.0,31400.0,104500.0
hh_with_children,percentiles_81_90,1988,137000.0,800.0,137800.0,200.0,32200.0,105800.0
hh_with_children,percentiles_81_90,1989,138900.0,1000.0,139900.0,300.0,32800.0,107400.0
hh_with_children,percentiles_81_90,1990,137900.0,1000.0,138800.0,300.0,32700.0,106400.0
hh_with_children,percentiles_81_90,1991,135800.0,1100.0,136900.0,400.0,32500.0,104800.0
hh_with_children,percentiles_81_90,1992,136800.0,1200.0,138000.0,400.0,32600.0,105900.0
hh_with_children,percentiles_81_90,1993,137800.0,1000.0,138900.0,400.0,32800.0,106500.0
hh_with_children,percentiles_81_90,1994,140400.0,1200.0,141600.0,400.0,33800.0,108200.0
hh_with_children,percentiles_81_90,1995,145100.0,1400.0,146600.0,500.0,35400.0,111700.0
hh_with_children,percentiles_81_90,1996,149200.0,1000.0,150200.0,400.0,35900.0,114700.0
hh_with_children,percentiles_81_90,1997,153000.0,1000.0,154000.0,300.0,37400.0,117000.0
hh_with_children,percentiles_81_90,1998,160400.0,900.0,161300.0,400.0,38800.0,122800.0
hh_with_children,percentiles_81_90,1999,166400.0,1100.0,167400.0,400.0,40600.0,127200.0
hh_with_children,percentiles_81_90,2000,170000.0,1200.0,171200.0,600.0,41800.0,130000.0
hh_with_children,percentiles_81_90,2001,169000.0,1200.0,170200.0,500.0,39800.0,131000.0
hh_with_children,percentiles_81_90,2002,164600.0,1400.0,166000.0,600.0,37400.0,129200.0
hh_with_children,percentiles_81_90,2003,167600.0,1500.0,169200.0,600.0,35700.0,134100.0
hh_with_children,percentiles_81_90,2004,172000.0,1400.0,173400.0,800.0,37100.0,137100.0
hh_with_children,percentiles_81_90,2005,176500.0,1200.0,177800.0,700.0,38400.0,140100.0
hh_with_children,percentiles_81_90,2006,182000.0,1400.0,183400.0,700.0,39800.0,144400.0
hh_with_children,percentiles_81_90,2007,185700.0,1400.0,187200.0,800.0,40600.0,147400.0
hh_with_children,percentiles_81_90,2008,179700.0,1400.0,181200.0,900.0,36900.0,145200.0
hh_with_children,percentiles_81_90,2009,175300.0,2000.0,177300.0,1100.0,35500.0,142800.0
hh_with_children,percentiles_81_90,2010,175500.0,2000.0,177500.0,1100.0,36400.0,142200.0
hh_with_children,percentiles_81_90,2011,178000.0,2000.0,180100.0,1000.0,35900.0,145200.0
hh_with_children,percentiles_81_90,2012,179200.0,1700.0,180900.0,900.0,36800.0,145000.0
hh_with_children,percentiles_81_90,2013,182900.0,1700.0,184600.0,900.0,41000.0,144400.0
hh_with_children,percentiles_81_90,2014,186600.0,1600.0,188200.0,1300.0,42700.0,146800.0
hh_with_children,percentiles_81_90,2015,194100.0,1800.0,195900.0,1500.0,45000.0,152500.0
hh_with_children,percentiles_81_90,2016,195000.0,1800.0,196800.0,1700.0,45100.0,153400.0
hh_with_children,percentiles_91_95,1979,155200.0,1000.0,156200.0,200.0,38100.0,118300.0
hh_with_children,percentiles_91_95,1980,151700.0,1300.0,152900.0,300.0,38200.0,115000.0
hh_with_children,percentiles_91_95,1981,151300.0,1100.0,152400.0,200.0,39000.0,113600.0
hh_with_children,percentiles_91_95,1982,150700.0,1000.0,151800.0,200.0,35800.0,116200.0
hh_with_children,percentiles_91_95,1983,154200.0,800.0,155000.0,200.0,35800.0,119400.0
hh_with_children,percentiles_91_95,1984,164000.0,900.0,164900.0,200.0,37700.0,127400.0
hh_with_children,percentiles_91_95,1985,165300.0,700.0,166000.0,200.0,38100.0,128100.0
hh_with_children,percentiles_91_95,1986,172300.0,800.0,173100.0,100.0,40200.0,133100.0
hh_with_children,percentiles_91_95,1987,176300.0,1000.0,177300.0,200.0,43000.0,134400.0
hh_with_children,percentiles_91_95,1988,179100.0,800.0,179900.0,200.0,43500.0,136600.0
hh_with_children,percentiles_91_95,1989,182600.0,1000.0,183600.0,200.0,43900.0,140000.0
hh_with_children,percentiles_91_95,1990,181100.0,800.0,182000.0,200.0,43500.0,138700.0
hh_with_children,percentiles_91_95,1991,178500.0,1000.0,179400.0,300.0,43800.0,135900.0
hh_with_children,percentiles_91_95,1992,180100.0,700.0,180900.0,400.0,44100.0,137200.0
hh_with_children,percentiles_91_95,1993,181300.0,900.0,182200.0,300.0,45400.0,137000.0
hh_with_children,percentiles_91_95,1994,184600.0,1100.0,185700.0,400.0,46300.0,139800.0
hh_with_children,percentiles_91_95,1995,192800.0,1000.0,193800.0,400.0,49200.0,145000.0
hh_with_children,percentiles_91_95,1996,197900.0,1200.0,199100.0,300.0,50500.0,149000.0
hh_with_children,percentiles_91_95,1997,206100.0,1300.0,207400.0,300.0,52800.0,154800.0
hh_with_children,percentiles_91_95,1998,217400.0,700.0,218100.0,300.0,55700.0,162600.0
hh_with_children,percentiles_91_95,1999,226200.0,1000.0,227100.0,300.0,58900.0,168600.0
hh_with_children,percentiles_91_95,2000,233300.0,1100.0,234300.0,400.0,61200.0,173500.0
hh_with_children,percentiles_91_95,2001,226400.0,1100.0,227400.0,500.0,57300.0,170600.0
hh_with_children,percentiles_91_95,2002,220900.0,1100.0,222100.0,600.0,54300.0,168300.0
hh_with_children,percentiles_91_95,2003,225200.0,1400.0,226600.0,600.0,52300.0,174900.0
hh_with_children,percentiles_91_95,2004,233600.0,1100.0,234600.0,700.0,54700.0,180600.0
hh_with_children,percentiles_91_95,2005,240700.0,1300.0,242000.0,700.0,57100.0,185600.0
hh_with_children,percentiles_91_95,2006,250300.0,1100.0,251400.0,600.0,59500.0,192500.0
hh_with_children,percentiles_91_95,2007,258900.0,1200.0,260100.0,700.0,61000.0,199800.0
hh_with_children,percentiles_91_95,2008,247600.0,1200.0,248800.0,900.0,57000.0,192800.0
hh_with_children,percentiles_91_95,2009,238800.0,2100.0,240800.0,1000.0,54200.0,187600.0
hh_with_children,percentiles_91_95,2010,241000.0,1900.0,242900.0,800.0,55700.0,188000.0
hh_with_children,percentiles_91_95,2011,243200.0,1700.0,245000.0,700.0,54600.0,191100.0
hh_with_children,percentiles_91_95,2012,248800.0,1600.0,250400.0,700.0,56700.0,194500.0
hh_with_children,percentiles_91_95,2013,255900.0,1800.0,257700.0,700.0,62700.0,195700.0
hh_with_children,percentiles_91_95,2014,261600.0,1600.0,263200.0,1100.0,65200.0,199100.0
hh_with_children,percentiles_91_95,2015,271200.0,1900.0,273100.0,1500.0,67900.0,206600.0
hh_with_children,percentiles_91_95,2016,272200.0,1200.0,273400.0,1500.0,68100.0,206800.0
hh_with_children,percentiles_96_99,1979,232300.0,900.0,233100.0,300.0,61500.0,171900.0
hh_with_children,percentiles_96_99,1980,225800.0,800.0,226600.0,200.0,60800.0,166000.0
hh_with_children,percentiles_96_99,1981,224300.0,1100.0,225500.0,300.0,59200.0,166600.0
hh_with_children,percentiles_96_99,1982,223400.0,900.0,224300.0,200.0,54200.0,170300.0
hh_with_children,percentiles_96_99,1983,229300.0,1000.0,230300.0,200.0,53500.0,177000.0
hh_with_children,percentiles_96_99,1984,244600.0,1100.0,245800.0,200.0,57000.0,189000.0
hh_with_children,percentiles_96_99,1985,247800.0,1100.0,249000.0,300.0,56800.0,192500.0
hh_with_children,percentiles_96_99,1986,272800.0,800.0,273600.0,300.0,63100.0,210800.0
hh_with_children,percentiles_96_99,1987,267000.0,1100.0,268100.0,300.0,68400.0,200000.0
hh_with_children,percentiles_96_99,1988,279200.0,800.0,280000.0,200.0,70400.0,209900.0
hh_with_children,percentiles_96_99,1989,279600.0,700.0,280200.0,200.0,70400.0,210000.0
hh_with_children,percentiles_96_99,1990,278300.0,1000.0,279300.0,300.0,70100.0,209500.0
hh_with_children,percentiles_96_99,1991,274000.0,700.0,274800.0,500.0,71200.0,204000.0
hh_with_children,percentiles_96_99,1992,280600.0,1100.0,281600.0,300.0,73200.0,208800.0
hh_with_children,percentiles_96_99,1993,280100.0,1100.0,281200.0,400.0,76200.0,205300.0
hh_with_children,percentiles_96_99,1994,285100.0,1300.0,286300.0,500.0,78900.0,207900.0
hh_with_children,percentiles_96_99,1995,300600.0,1100.0,301700.0,500.0,83600.0,218600.0
hh_with_children,percentiles_96_99,1996,319500.0,1200.0,320700.0,300.0,90100.0,230900.0
hh_with_children,percentiles_96_99,1997,337500.0,1100.0,338600.0,400.0,96400.0,242600.0
hh_with_children,percentiles_96_99,1998,361200.0,1000.0,362200.0,400.0,103000.0,259600.0
hh_with_children,percentiles_96_99,1999,380100.0,600.0,380800.0,300.0,110900.0,270200.0
hh_with_children,percentiles_96_99,2000,386500.0,1400.0,387800.0,400.0,113000.0,275200.0
hh_with_children,percentiles_96_99,2001,367100.0,1300.0,368400.0,600.0,102300.0,266800.0
hh_with_children,percentiles_96_99,2002,353900.0,1200.0,355100.0,600.0,96000.0,259700.0
hh_with_children,percentiles_96_99,2003,362500.0,1000.0,363500.0,600.0,94700.0,269400.0
hh_with_children,percentiles_96_99,2004,383800.0,1100.0,384900.0,500.0,102000.0,283400.0
hh_with_children,percentiles_96_99,2005,415700.0,1300.0,416900.0,800.0,112900.0,304800.0
hh_with_children,percentiles_96_99,2006,431300.0,1200.0,432600.0,600.0,116900.0,316300.0
hh_with_children,percentiles_96_99,2007,446200.0,1200.0,447400.0,800.0,119600.0,328500.0
hh_with_children,percentiles_96_99,2008,408300.0,1200.0,409500.0,800.0,107000.0,303300.0
hh_with_children,percentiles_96_99,2009,382800.0,1700.0,384500.0,800.0,99000.0,286400.0
hh_with_children,percentiles_96_99,2010,392500.0,1400.0,393900.0,800.0,103500.0,291200.0
hh_with_children,percentiles_96_99,2011,402300.0,1800.0,404100.0,900.0,104500.0,300500.0
hh_with_children,percentiles_96_99,2012,423000.0,1300.0,424300.0,800.0,111400.0,313700.0
hh_with_children,percentiles_96_99,2013,426200.0,1500.0,427800.0,700.0,119300.0,309200.0
hh_with_children,percentiles_96_99,2014,445200.0,1800.0,446900.0,1000.0,126800.0,321100.0
hh_with_children,percentiles_96_99,2015,459000.0,2000.0,461000.0,1400.0,131100.0,331200.0
hh_with_children,percentiles_96_99,2016,459000.0,1400.0,460400.0,1400.0,131400.0,330300.0
hh_with_children,top_1_percent,1979,659000.0,1300.0,660300.0,400.0,217500.0,443200.0
hh_with_children,top_1_percent,1980,636600.0,1000.0,637600.0,500.0,196300.0,441700.0
hh_with_children,top_1_percent,1981,658600.0,1000.0,659500.0,500.0,189400.0,470700.0
hh_with_children,top_1_percent,1982,670000.0,1100.0,671100.0,400.0,167400.0,504200.0
hh_with_children,top_1_percent,1983,781800.0,1400.0,783200.0,600.0,205600.0,578100.0
hh_with_children,top_1_percent,1984,857100.0,1100.0,858200.0,500.0,223000.0,635700.0
hh_with_children,top_1_percent,1985,858200.0,700.0,858900.0,700.0,214500.0,645100.0
hh_with_children,top_1_percent,1986,1346500.0,1300.0,1347800.0,700.0,325800.0,1022700.0
hh_with_children,top_1_percent,1987,956000.0,1300.0,957300.0,600.0,286900.0,670900.0
hh_with_children,top_1_percent,1988,1165100.0,800.0,1165900.0,300.0,327700.0,838400.0
hh_with_children,top_1_percent,1989,1115300.0,700.0,1116000.0,500.0,307700.0,808800.0
hh_with_children,top_1_percent,1990,935900.0,1300.0,937200.0,400.0,257900.0,679800.0
hh_with_children,top_1_percent,1991,943400.0,1200.0,944600.0,700.0,274900.0,670500.0
hh_with_children,top_1_percent,1992,1038400.0,1300.0,1039600.0,400.0,309000.0,731000.0
hh_with_children,top_1_percent,1993,1048600.0,700.0,1049400.0,700.0,357300.0,692800.0
hh_with_children,top_1_percent,1994,1019100.0,800.0,1019900.0,500.0,358700.0,661700.0
hh_with_children,top_1_percent,1995,1204200.0,1400.0,1205600.0,1000.0,429500.0,777100.0
hh_with_children,top_1_percent,1996,1327000.0,700.0,1327700.0,400.0,470900.0,857200.0
hh_with_children,top_1_percent,1997,1446200.0,1900.0,1448100.0,300.0,500800.0,947600.0
hh_with_children,top_1_percent,1998,1681200.0,900.0,1682100.0,400.0,560000.0,1122500.0
hh_with_children,top_1_percent,1999,2052800.0,300.0,2053100.0,700.0,689100.0,1364700.0
hh_with_children,top_1_percent,2000,2305000.0,1100.0,2306000.0,300.0,764000.0,1542300.0
hh_with_children,top_1_percent,2001,1797900.0,800.0,1798800.0,800.0,592200.0,1207300.0
hh_with_children,top_1_percent,2002,1571600.0,1200.0,1572800.0,900.0,518500.0,1055100.0
hh_with_children,top_1_percent,2003,1673600.0,1000.0,1674600.0,700.0,520300.0,1155100.0
hh_with_children,top_1_percent,2004,1955400.0,1200.0,1956600.0,600.0,598500.0,1358700.0
hh_with_children,top_1_percent,2005,2291100.0,1200.0,2292400.0,600.0,703100.0,1589800.0
hh_with_children,top_1_percent,2006,2632200.0,1000.0,2633200.0,700.0,797600.0,1836300.0
hh_with_children,top_1_percent,2007,2855800.0,1000.0,2856900.0,700.0,825300.0,2032200.0
hh_with_children,top_1_percent,2008,2258000.0,1500.0,2259500.0,1200.0,647000.0,1613700.0
hh_with_children,top_1_percent,2009,1620700.0,1100.0,1621800.0,1100.0,479000.0,1143800.0
hh_with_children,top_1_percent,2010,2078300.0,1400.0,2079700.0,1100.0,622100.0,1458700.0
hh_with_children,top_1_percent,2011,1953200.0,1800.0,1955100.0,1300.0,580600.0,1375700.0
hh_with_children,top_1_percent,2012,2374200.0,2800.0,2377000.0,1100.0,691100.0,1687000.0
hh_with_children,top_1_percent,2013,2037000.0,1200.0,2038200.0,1000.0,705800.0,1333400.0
hh_with_children,top_1_percent,2014,2331900.0,1400.0,2333300.0,1600.0,804300.0,1530600.0
hh_with_children,top_1_percent,2015,2484600.0,1300.0,2485900.0,1600.0,850400.0,1637200.0
hh_with_children,top_1_percent,2016,2301700.0,1000.0,2302800.0,2100.0,787400.0,1517500.0
elderly_headed_hh,all_quintiles,1979,32800.0,15700.0,48500.0,1000.0,8800.0,40700.0
elderly_headed_hh,all_quintiles,1980,32200.0,16400.0,48600.0,1000.0,8300.0,41400.0
elderly_headed_hh,all_quintiles,1981,33500.0,17400.0,50900.0,1100.0,8100.0,43900.0
elderly_headed_hh,all_quintiles,1982,34300.0,18700.0,53000.0,1000.0,7400.0,46600.0
elderly_headed_hh,all_quintiles,1983,35400.0,19500.0,54900.0,1200.0,7600.0,48500.0
elderly_headed_hh,all_quintiles,1984,38400.0,19600.0,58000.0,1100.0,8600.0,50500.0
elderly_headed_hh,all_quintiles,1985,39700.0,20000.0,59700.0,1200.0,8800.0,52200.0
elderly_headed_hh,all_quintiles,1986,43400.0,20500.0,63900.0,1200.0,9300.0,55800.0
elderly_headed_hh,all_quintiles,1987,38000.0,20100.0,58200.0,1200.0,8900.0,50400.0
elderly_headed_hh,all_quintiles,1988,40200.0,20200.0,60400.0,1300.0,9500.0,52100.0
elderly_headed_hh,all_quintiles,1989,40500.0,20300.0,60800.0,1300.0,9300.0,52800.0
elderly_headed_hh,all_quintiles,1990,39600.0,21000.0,60500.0,1300.0,9000.0,52900.0
elderly_headed_hh,all_quintiles,1991,36500.0,21800.0,58300.0,1400.0,8100.0,51700.0
elderly_headed_hh,all_quintiles,1992,38000.0,22700.0,60700.0,1600.0,8700.0,53600.0
elderly_headed_hh,all_quintiles,1993,37400.0,23900.0,61300.0,1600.0,9000.0,54000.0
elderly_headed_hh,all_quintiles,1994,37300.0,24100.0,61300.0,1700.0,9400.0,53600.0
elderly_headed_hh,all_quintiles,1995,40200.0,24600.0,64800.0,1800.0,10400.0,56200.0
elderly_headed_hh,all_quintiles,1996,45600.0,25500.0,71100.0,1800.0,12100.0,60800.0
elderly_headed_hh,all_quintiles,1997,48900.0,26100.0,75000.0,1700.0,12700.0,63900.0
elderly_headed_hh,all_quintiles,1998,52800.0,26300.0,79000.0,1900.0,13300.0,67600.0
elderly_headed_hh,all_quintiles,1999,55700.0,25400.0,81100.0,1900.0,14100.0,68900.0
elderly_headed_hh,all_quintiles,2000,55800.0,25500.0,81300.0,2000.0,13800.0,69600.0
elderly_headed_hh,all_quintiles,2001,49400.0,26600.0,76000.0,2100.0,11400.0,66800.0
elderly_headed_hh,all_quintiles,2002,45900.0,27600.0,73400.0,2300.0,10400.0,65300.0
elderly_headed_hh,all_quintiles,2003,47000.0,27700.0,74700.0,2500.0,10500.0,66800.0
elderly_headed_hh,all_quintiles,2004,53000.0,28200.0,81200.0,2600.0,12200.0,71600.0
elderly_headed_hh,all_quintiles,2005,59100.0,28700.0,87700.0,2500.0,14100.0,76200.0
elderly_headed_hh,all_quintiles,2006,62600.0,30200.0,92800.0,2400.0,15000.0,80200.0
elderly_headed_hh,all_quintiles,2007,70000.0,30300.0,100300.0,2500.0,16000.0,86900.0
elderly_headed_hh,all_quintiles,2008,57400.0,30500.0,87900.0,2500.0,11500.0,78900.0
elderly_headed_hh,all_quintiles,2009,50100.0,33200.0,83300.0,2800.0,10300.0,75700.0
elderly_headed_hh,all_quintiles,2010,54300.0,32700.0,86900.0,2700.0,11500.0,78100.0
elderly_headed_hh,all_quintiles,2011,55800.0,31500.0,87300.0,2600.0,12000.0,77900.0
elderly_headed_hh,all_quintiles,2012,61800.0,31900.0,93800.0,2600.0,13700.0,82600.0
elderly_headed_hh,all_quintiles,2013,59500.0,31900.0,91400.0,2500.0,14400.0,79500.0
elderly_headed_hh,all_quintiles,2014,63200.0,31600.0,94700.0,2700.0,15600.0,81900.0
elderly_headed_hh,all_quintiles,2015,64900.0,32300.0,97200.0,2900.0,16000.0,84100.0
elderly_headed_hh,all_quintiles,2016,63000.0,32600.0,95600.0,3000.0,15400.0,83200.0
elderly_headed_hh,lowest_quintile,1979,4300.0,15500.0,19800.0,1500.0,700.0,20700.0
elderly_headed_hh,lowest_quintile,1980,3600.0,16100.0,19700.0,1700.0,500.0,20900.0
elderly_headed_hh,lowest_quintile,1981,3400.0,16900.0,20300.0,1900.0,500.0,21700.0
elderly_headed_hh,lowest_quintile,1982,3200.0,17800.0,21000.0,1900.0,400.0,22500.0
elderly_headed_hh,lowest_quintile,1983,3000.0,18600.0,21600.0,2200.0,500.0,23400.0
elderly_headed_hh,lowest_quintile,1984,3800.0,18400.0,22200.0,2200.0,600.0,23800.0
elderly_headed_hh,lowest_quintile,1985,3800.0,18500.0,22300.0,2400.0,600.0,24100.0
elderly_headed_hh,lowest_quintile,1986,3600.0,19200.0,22900.0,2300.0,600.0,24600.0
elderly_headed_hh,lowest_quintile,1987,3400.0,19100.0,22500.0,2300.0,600.0,24200.0
elderly_headed_hh,lowest_quintile,1988,3600.0,18900.0,22500.0,2400.0,600.0,24300.0
elderly_headed_hh,lowest_quintile,1989,3800.0,19000.0,22800.0,2500.0,600.0,24700.0
elderly_headed_hh,lowest_quintile,1990,4100.0,19500.0,23600.0,2600.0,600.0,25600.0
elderly_headed_hh,lowest_quintile,1991,3900.0,20200.0,24100.0,2700.0,600.0,26300.0
elderly_headed_hh,lowest_quintile,1992,3500.0,21200.0,24600.0,3100.0,600.0,27100.0
elderly_headed_hh,lowest_quintile,1993,3400.0,22200.0,25600.0,3100.0,700.0,28000.0
elderly_headed_hh,lowest_quintile,1994,3200.0,22500.0,25700.0,3100.0,700.0,28100.0
elderly_headed_hh,lowest_quintile,1995,3800.0,23200.0,27100.0,3200.0,800.0,29500.0
elderly_headed_hh,lowest_quintile,1996,3700.0,23700.0,27400.0,3300.0,700.0,29900.0
elderly_headed_hh,lowest_quintile,1997,4000.0,24200.0,28300.0,3200.0,700.0,30800.0
elderly_headed_hh,lowest_quintile,1998,4700.0,25000.0,29800.0,3500.0,800.0,32400.0
elderly_headed_hh,lowest_quintile,1999,5400.0,24100.0,29500.0,3600.0,900.0,32100.0
elderly_headed_hh,lowest_quintile,2000,6100.0,23600.0,29800.0,3700.0,900.0,32500.0
elderly_headed_hh,lowest_quintile,2001,4800.0,25000.0,29700.0,3900.0,700.0,32900.0
elderly_headed_hh,lowest_quintile,2002,4700.0,26000.0,30700.0,4000.0,700.0,34000.0
elderly_headed_hh,lowest_quintile,2003,4300.0,25800.0,30000.0,4300.0,700.0,33600.0
elderly_headed_hh,lowest_quintile,2004,4500.0,26500.0,31000.0,4500.0,700.0,34700.0
elderly_headed_hh,lowest_quintile,2005,4400.0,26700.0,31100.0,4300.0,700.0,34700.0
elderly_headed_hh,lowest_quintile,2006,4800.0,28500.0,33300.0,4200.0,700.0,36800.0
elderly_headed_hh,lowest_quintile,2007,5800.0,28200.0,34000.0,4100.0,700.0,37300.0
elderly_headed_hh,lowest_quintile,2008,5400.0,28700.0,34000.0,4400.0,200.0,38200.0
elderly_headed_hh,lowest_quintile,2009,4500.0,31300.0,35800.0,4900.0,500.0,40200.0
elderly_headed_hh,lowest_quintile,2010,4400.0,31100.0,35500.0,4800.0,500.0,39800.0
elderly_headed_hh,lowest_quintile,2011,4400.0,30400.0,34800.0,4700.0,500.0,39000.0
elderly_headed_hh,lowest_quintile,2012,4200.0,30500.0,34700.0,4800.0,600.0,38900.0
elderly_headed_hh,lowest_quintile,2013,4500.0,30400.0,34900.0,4500.0,600.0,38800.0
elderly_headed_hh,lowest_quintile,2014,4300.0,29200.0,33500.0,5000.0,600.0,37900.0
elderly_headed_hh,lowest_quintile,2015,4900.0,30600.0,35400.0,5100.0,600.0,39900.0
elderly_headed_hh,lowest_quintile,2016,4800.0,30700.0,35500.0,5200.0,600.0,40100.0
elderly_headed_hh,second_quintile,1979,25900.0,16700.0,42500.0,400.0,4400.0,38500.0
elderly_headed_hh,second_quintile,1980,24400.0,18100.0,42500.0,300.0,3800.0,39000.0
elderly_headed_hh,second_quintile,1981,24000.0,19000.0,43000.0,300.0,3400.0,39900.0
elderly_headed_hh,second_quintile,1982,22900.0,20300.0,43200.0,400.0,2900.0,40600.0
elderly_headed_hh,second_quintile,1983,22100.0,21200.0,43300.0,400.0,3000.0,40700.0
elderly_headed_hh,second_quintile,1984,24300.0,21200.0,45500.0,400.0,3300.0,42500.0
elderly_headed_hh,second_quintile,1985,24200.0,21800.0,46000.0,400.0,3300.0,43000.0
elderly_headed_hh,second_quintile,1986,24200.0,22000.0,46200.0,400.0,3400.0,43300.0
elderly_headed_hh,second_quintile,1987,23900.0,21900.0,45800.0,400.0,3400.0,42700.0
elderly_headed_hh,second_quintile,1988,24700.0,21600.0,46400.0,400.0,3700.0,43100.0
elderly_headed_hh,second_quintile,1989,24700.0,22200.0,46900.0,300.0,3600.0,43700.0
elderly_headed_hh,second_quintile,1990,25300.0,23100.0,48400.0,400.0,3700.0,45100.0
elderly_headed_hh,second_quintile,1991,24400.0,24000.0,48400.0,600.0,3500.0,45500.0
elderly_headed_hh,second_quintile,1992,23800.0,24800.0,48600.0,500.0,3400.0,45700.0
elderly_headed_hh,second_quintile,1993,24000.0,26200.0,50200.0,700.0,3600.0,47300.0
elderly_headed_hh,second_quintile,1994,24000.0,25700.0,49700.0,700.0,3700.0,46800.0
elderly_headed_hh,second_quintile,1995,25800.0,26800.0,52600.0,800.0,4100.0,49300.0
elderly_headed_hh,second_quintile,1996,25500.0,27700.0,53200.0,800.0,4000.0,50100.0
elderly_headed_hh,second_quintile,1997,26600.0,28100.0,54600.0,800.0,4100.0,51400.0
elderly_headed_hh,second_quintile,1998,28300.0,27900.0,56200.0,900.0,4300.0,52900.0
elderly_headed_hh,second_quintile,1999,29100.0,27200.0,56300.0,900.0,4500.0,52700.0
elderly_headed_hh,second_quintile,2000,29400.0,27100.0,56600.0,1100.0,4300.0,53300.0
elderly_headed_hh,second_quintile,2001,28600.0,28500.0,57100.0,1200.0,3700.0,54600.0
elderly_headed_hh,second_quintile,2002,27600.0,29800.0,57400.0,1200.0,3300.0,55300.0
elderly_headed_hh,second_quintile,2003,27400.0,30100.0,57400.0,1300.0,3300.0,55400.0
elderly_headed_hh,second_quintile,2004,28200.0,30600.0,58800.0,1400.0,3400.0,56800.0
elderly_headed_hh,second_quintile,2005,29200.0,31100.0,60300.0,1500.0,3800.0,58000.0
elderly_headed_hh,second_quintile,2006,29800.0,32300.0,62100.0,1400.0,4000.0,59600.0
elderly_headed_hh,second_quintile,2007,31800.0,33300.0,65100.0,1800.0,4100.0,62800.0
elderly_headed_hh,second_quintile,2008,30100.0,33900.0,64100.0,1600.0,2600.0,63000.0
elderly_headed_hh,second_quintile,2009,27500.0,36100.0,63600.0,1800.0,2600.0,62700.0
elderly_headed_hh,second_quintile,2010,27000.0,35800.0,62900.0,2000.0,2700.0,62200.0
elderly_headed_hh,second_quintile,2011,27300.0,34500.0,61800.0,1800.0,2800.0,60800.0
elderly_headed_hh,second_quintile,2012,27000.0,35400.0,62400.0,1800.0,2800.0,61400.0
elderly_headed_hh,second_quintile,2013,27900.0,35500.0,63400.0,2000.0,3300.0,62100.0
elderly_headed_hh,second_quintile,2014,28300.0,34700.0,63000.0,1900.0,3400.0,61500.0
elderly_headed_hh,second_quintile,2015,29800.0,35600.0,65500.0,2000.0,3600.0,63900.0
elderly_headed_hh,second_quintile,2016,30100.0,36000.0,66100.0,2200.0,3500.0,64700.0
elderly_headed_hh,middle_quintile,1979,42700.0,15900.0,58600.0,300.0,8700.0,50100.0
elderly_headed_hh,middle_quintile,1980,40700.0,16700.0,57300.0,200.0,7900.0,49600.0
elderly_headed_hh,middle_quintile,1981,40800.0,18100.0,59000.0,200.0,7600.0,51600.0
elderly_headed_hh,middle_quintile,1982,39800.0,19900.0,59800.0,200.0,6400.0,53500.0
elderly_headed_hh,middle_quintile,1983,39100.0,21100.0,60200.0,200.0,6400.0,54000.0
elderly_headed_hh,middle_quintile,1984,41600.0,21100.0,62700.0,200.0,7000.0,55800.0
elderly_headed_hh,middle_quintile,1985,42000.0,21500.0,63500.0,200.0,6900.0,56700.0
elderly_headed_hh,middle_quintile,1986,43700.0,22200.0,65800.0,300.0,7200.0,59000.0
elderly_headed_hh,middle_quintile,1987,42900.0,21200.0,64000.0,200.0,7700.0,56600.0
elderly_headed_hh,middle_quintile,1988,43600.0,21100.0,64700.0,300.0,8000.0,57000.0
elderly_headed_hh,middle_quintile,1989,44300.0,21600.0,65900.0,200.0,7900.0,58200.0
elderly_headed_hh,middle_quintile,1990,44200.0,22200.0,66400.0,200.0,8000.0,58700.0
elderly_headed_hh,middle_quintile,1991,43100.0,23300.0,66400.0,200.0,7500.0,59200.0
elderly_headed_hh,middle_quintile,1992,43300.0,24300.0,67600.0,400.0,7700.0,60300.0
elderly_headed_hh,middle_quintile,1993,42800.0,25300.0,68000.0,400.0,7800.0,60600.0
elderly_headed_hh,middle_quintile,1994,43900.0,25100.0,69100.0,500.0,8300.0,61200.0
elderly_headed_hh,middle_quintile,1995,45700.0,25300.0,71000.0,500.0,8900.0,62600.0
elderly_headed_hh,middle_quintile,1996,45800.0,27600.0,73400.0,500.0,9000.0,64900.0
elderly_headed_hh,middle_quintile,1997,47200.0,27600.0,74800.0,700.0,9000.0,66400.0
elderly_headed_hh,middle_quintile,1998,48700.0,27400.0,76100.0,700.0,9200.0,67600.0
elderly_headed_hh,middle_quintile,1999,50200.0,26000.0,76200.0,600.0,9700.0,67100.0
elderly_headed_hh,middle_quintile,2000,51300.0,26500.0,77800.0,700.0,9800.0,68700.0
elderly_headed_hh,middle_quintile,2001,49800.0,27800.0,77600.0,700.0,8600.0,69700.0
elderly_headed_hh,middle_quintile,2002,48800.0,28600.0,77400.0,900.0,8100.0,70200.0
elderly_headed_hh,middle_quintile,2003,49000.0,29300.0,78300.0,1000.0,8000.0,71300.0
elderly_headed_hh,middle_quintile,2004,50700.0,29200.0,80000.0,1000.0,8500.0,72500.0
